dateTime,latitude,longitude,PRES,TEMP,RVFL,EWCT_BottomAvrg,NSCT_Bottom,Int_Bottom,Dir_BottomAvrg,EWCT_TopAvrg,NSCT_TopAvrg,Int_Top,Dir_Top
2024-09-04T09-20-00Z,45.7616667,13.4963333,12.36,27,30.81,0.033,-0.022,0.04,123.69,0.071,-0.008,0.071,96.43
2024-09-04T09-30-00Z,45.7616667,13.4963333,12.37,27,37.79,0.041,-0.036,0.055,131.28,0.044,-0.032,0.054,126.03
2024-09-04T09-40-00Z,45.7616667,13.4963333,12.36,27,39.39,-0.023,-0.052,0.057,203.86,0.044,-0.027,0.052,121.53
2024-09-04T09-50-00Z,45.7616667,13.4963333,12.36,27,58.35,-0.013,-0.047,0.049,195.46,0.069,-0.063,0.093,132.4
2024-09-04T10-00-00Z,45.7616667,13.4963333,12.34,27,32.93,0.017,-0.052,0.055,161.9,0.065,-0.024,0.069,110.27
2024-09-04T10-20-00Z,45.7616667,13.4963333,12.28,27,67.02,0.027,-0.063,0.069,156.8,0.102,-0.069,0.123,124.08
2024-09-04T10-40-00Z,45.7616667,13.4963333,12.23,27,56.5,-0.002,-0.065,0.065,181.76,0.051,-0.063,0.081,141.01
2024-09-04T10-50-00Z,45.7616667,13.4963333,12.2,27.01,53.88,-0.009,-0.051,0.052,190.01,0.056,-0.06,0.082,136.97
2024-09-04T11-00-00Z,45.7616667,13.4963333,12.18,27.01,57.59,0.006,-0.045,0.045,172.41,0.065,-0.08,0.103,140.91
2024-09-04T11-10-00Z,45.7616667,13.4963333,12.16,27.01,44.61,0.033,-0.029,0.044,131.31,0.051,-0.062,0.08,140.56
2024-09-04T11-20-00Z,45.7616667,13.4963333,12.14,27.01,34.86,0.052,-0.045,0.069,130.87,0.047,-0.06,0.076,141.93
2024-09-04T11-30-00Z,45.7616667,13.4963333,12.12,27.01,38.73,0.035,-0.055,0.065,147.53,0.003,-0.066,0.066,177.4
2024-09-04T11-40-00Z,45.7616667,13.4963333,12.09,27.01,42.95,-0.037,-0.031,0.048,230.04,0.039,-0.074,0.084,152.21
2024-09-04T11-50-00Z,45.7616667,13.4963333,12.06,27.01,48.85,0.013,-0.059,0.06,167.57,0.07,-0.07,0.099,135
2024-09-04T12-00-00Z,45.7616667,13.4963333,12.02,27.01,67.41,-0.027,-0.058,0.064,204.96,0.081,-0.105,0.133,142.35
2024-09-04T12-10-00Z,45.7616667,13.4963333,11.98,27.01,39.17,0.06,-0.01,0.061,99.46,0.063,-0.085,0.106,143.46
2024-09-04T12-30-00Z,45.7616667,13.4963333,11.9,27.01,44.94,0.071,-0.05,0.087,125.15,0.069,-0.08,0.106,139.22
2024-09-04T12-40-00Z,45.7616667,13.4963333,11.86,27.01,44.51,0.052,-0.024,0.057,114.78,0.021,-0.081,0.084,165.47
2024-09-04T12-50-00Z,45.7616667,13.4963333,11.83,27.01,48.37,0.032,-0.034,0.047,136.74,0.056,-0.071,0.09,141.74
2024-09-04T13-00-00Z,45.7616667,13.4963333,11.79,27.01,62.66,-0.049,-0.066,0.082,216.59,0.07,-0.088,0.112,141.5
2024-09-04T13-10-00Z,45.7616667,13.4963333,11.77,27.01,29.16,-0.069,-0.027,0.074,248.63,0.04,-0.058,0.07,145.41
2024-09-04T13-20-00Z,45.7616667,13.4963333,11.74,27.01,40.13,-0.052,-0.051,0.073,225.56,0.049,-0.071,0.086,145.39
2024-09-04T13-30-00Z,45.7616667,13.4963333,11.7,27.01,34.39,-0.05,-0.06,0.078,219.81,0.054,-0.055,0.077,135.53
2024-09-04T13-40-00Z,45.7616667,13.4963333,11.67,27.01,1.78,-0.102,-0.042,0.11,247.62,0.018,-0.021,0.028,139.4
2024-09-04T13-50-00Z,45.7616667,13.4963333,11.64,27.01,29.7,-0.095,-0.037,0.102,248.72,0.045,-0.043,0.062,133.7
2024-09-04T13-58-00Z,45.7616667,13.4963333,11.62,27.01,26.59,-0.082,-0.017,0.084,258.29,0.037,-0.048,0.061,142.37
2024-09-04T14-00-00Z,45.7616667,13.4963333,11.61,27.02,30.38,-0.113,-0.061,0.128,241.64,0.049,-0.041,0.064,129.92
2024-09-04T14-22-00Z,45.7616667,13.4963333,11.56,27.06,-35.63,-0.062,-0.051,0.08,230.56,0.009,0.038,0.039,13.32
2024-09-04T14-24-00Z,45.7616667,13.4963333,11.55,27.07,-51.06,-0.085,-0.001,0.085,269.33,-0.045,0.057,0.073,321.71
2024-09-04T14-30-00Z,45.7616667,13.4963333,11.55,27.07,-35.5,0.022,-0.016,0.027,126.03,0.025,0.043,0.05,30.17
2024-09-04T14-32-00Z,45.7616667,13.4963333,11.56,27.08,-47.12,0.024,-0.013,0.027,118.44,0.013,0.073,0.074,10.1
2024-09-04T14-34-00Z,45.7616667,13.4963333,11.56,27.09,-15.1,0.017,-0.016,0.023,133.26,0.012,0.013,0.018,42.71
2024-09-04T14-36-00Z,45.7616667,13.4963333,11.55,27.09,-59.36,-0.011,-0.034,0.036,197.93,-0.055,0.059,0.081,317.01
2024-09-04T14-38-00Z,45.7616667,13.4963333,11.55,27.1,-76.33,-0.103,-0.014,0.104,262.26,-0.036,0.082,0.09,336.3
2024-09-04T14-40-00Z,45.7616667,13.4963333,11.55,27.1,-77.48,-0.102,-0.005,0.102,267.19,-0.041,0.093,0.102,336.21
2024-09-04T14-42-00Z,45.7616667,13.4963333,11.54,27.11,-81.72,-0.105,-0.026,0.108,256.09,-0.092,0.102,0.137,317.95
2024-09-04T14-44-00Z,45.7616667,13.4963333,11.54,27.11,-66.62,-0.124,-0.069,0.142,240.91,-0.021,0.079,0.082,345.11
2024-09-04T14-46-00Z,45.7616667,13.4963333,11.55,27.11,-38.27,-0.08,-0.03,0.085,249.44,-0.023,0.051,0.056,335.73
2024-09-04T14-48-00Z,45.7616667,13.4963333,11.54,27.12,-36.33,-0.081,-0.031,0.087,249.06,-0.016,0.059,0.061,344.83
2024-09-04T14-50-00Z,45.7616667,13.4963333,11.53,27.12,-10.01,-0.108,-0.064,0.126,239.35,0.031,0.019,0.036,58.5
2024-09-04T14-52-00Z,45.7616667,13.4963333,11.53,27.12,-17.6,-0.117,-0.029,0.121,256.08,-0.011,0.022,0.025,333.43
2024-09-04T14-54-00Z,45.7616667,13.4963333,11.53,27.12,-17.38,-0.104,-0.058,0.119,240.85,0.007,0.025,0.026,15.64
2024-09-04T14-56-00Z,45.7616667,13.4963333,11.53,27.13,-4.92,-0.092,-0.047,0.103,242.94,-0.028,-0.001,0.028,267.95
2024-09-04T14-58-00Z,45.7616667,13.4963333,11.53,27.13,2.86,-0.073,-0.042,0.084,240.09,-0.019,0.004,0.019,281.89
2024-09-04T15-00-00Z,45.7616667,13.4963333,11.53,27.13,-8.55,-0.079,-0.035,0.086,246.1,-0.02,0.01,0.022,296.57
2024-09-04T15-02-00Z,45.7616667,13.4963333,11.54,27.13,2.91,-0.086,-0.052,0.1,238.84,0.008,0.003,0.009,69.44
2024-09-04T15-04-00Z,45.7616667,13.4963333,11.53,27.13,16.2,-0.106,-0.07,0.127,236.56,0.008,-0.021,0.022,159.15
2024-09-04T15-06-00Z,45.7616667,13.4963333,11.53,27.14,13.79,-0.127,-0.059,0.14,245.08,-0.003,-0.011,0.011,195.26
2024-09-04T15-08-00Z,45.7616667,13.4963333,11.53,27.14,-0.59,-0.133,-0.067,0.149,243.26,0.008,0.015,0.017,28.07
2024-09-04T15-10-00Z,45.7616667,13.4963333,11.53,27.14,-4.39,-0.087,-0.064,0.108,233.66,0.014,0.018,0.023,37.87
2024-09-04T15-12-00Z,45.7616667,13.4963333,11.53,27.14,-22.38,-0.041,-0.044,0.06,222.98,0.004,0.03,0.03,7.59
2024-09-04T15-14-00Z,45.7616667,13.4963333,11.53,27.14,8.67,-0.047,-0.02,0.051,246.95,-0.006,-0.031,0.032,190.95
2024-09-04T15-16-00Z,45.7616667,13.4963333,11.53,27.15,1.72,-0.029,-0.033,0.044,221.31,0.008,-0.007,0.011,131.19
2024-09-04T15-18-00Z,45.7616667,13.4963333,11.53,27.15,-34.43,-0.015,-0.013,0.02,229.09,0.007,0.045,0.046,8.84
2024-09-04T15-20-00Z,45.7616667,13.4963333,11.53,27.15,-5.53,-0.008,-0.045,0.046,190.08,0.013,0.023,0.026,29.48
2024-09-04T15-24-00Z,45.7616667,13.4963333,16713.25,-258.11,-1952.29,-0.375,-0.036,0.377,264.52,-1.076,0.386,1.143,289.73
2024-09-04T15-26-00Z,45.7616667,13.4963333,16714.03,-258.11,-1487.84,-2.799,-0.028,2.799,269.43,2.184,1.016,2.409,65.05
2024-09-04T15-28-00Z,45.7616667,13.4963333,16714.8,-258.11,-2893.33,-4.574,-0.033,4.574,269.59,1.659,2.604,3.088,32.5
2024-09-04T15-30-00Z,45.7616667,13.4963333,16715.57,-258.11,-1759.71,-0.136,-0.028,0.139,258.37,-1.287,0.228,1.307,280.05
2024-09-04T15-34-00Z,45.7616667,13.4963333,16716.34,-255.55,-468.12,-6.434,-0.041,6.434,269.63,2.016,-0.684,2.129,108.74
2024-09-04T15-36-00Z,45.7616667,13.4963333,16717.36,-255.55,1828.32,8.38,-0.006,8.38,90.04,1.237,-2.53,2.816,153.94
2024-09-04T15-38-00Z,45.7616667,13.4963333,16718.9,-255.55,-5649.6,-0.887,-0.019,0.887,268.77,0.533,5.635,5.66,5.4
2024-09-04T15-40-00Z,45.7616667,13.4963333,16720.43,-255.55,-2010.34,-0.136,-0.001,0.136,269.58,1.139,2.176,2.456,27.63
2024-09-04T15-42-00Z,45.7616667,13.4963333,16721.2,-255.55,-3486.7,7.629,-0.006,7.629,90.05,1.988,2.746,3.39,35.9
2024-09-04T15-44-00Z,45.7616667,13.4963333,16722.48,-255.55,-4068.89,1.98,-0.002,1.98,90.06,-2.016,1.083,2.288,298.24
2024-09-04T15-46-00Z,45.7616667,13.4963333,16724.78,-255.55,-556.29,4.148,-0.002,4.148,90.03,1.56,-0.477,1.631,107
2024-09-04T15-50-00Z,45.7616667,13.4963333,16726.83,-255.55,-3087.16,-6.383,-0.032,6.383,269.71,1.374,2.246,2.633,31.46
2024-09-04T15-52-00Z,45.7616667,13.4963333,16726.83,-255.55,-4889.99,-7.748,-0.038,7.748,269.72,1.795,4.307,4.666,22.62
2024-09-04T15-54-00Z,45.7616667,13.4963333,16727.6,-252.99,-7505.24,-3.481,-0.025,3.481,269.59,-0.146,4.489,4.491,358.14
2024-09-04T15-56-00Z,45.7616667,13.4963333,16728.88,-252.99,25.73,-8.499,-0.035,8.499,269.76,1.534,-2.439,2.881,147.83
2024-09-04T15-58-00Z,45.7616667,13.4963333,16729.65,-252.99,-3956.61,-2.321,-0.048,2.321,268.82,-1.806,1.414,2.294,308.06
2024-09-04T16-00-00Z,45.7616667,13.4963333,16730.16,-252.99,-3812.29,4.164,-0.021,4.164,90.29,-1.83,-2.221,2.878,219.49
2024-09-04T16-02-00Z,45.7616667,13.4963333,16730.67,-252.99,-2618.2,-2.15,-0.04,2.15,268.93,1.873,1.967,2.716,43.6
2024-09-04T16-04-00Z,45.7616667,13.4963333,16730.93,-252.99,-30.2,-2.15,-0.033,2.15,269.12,-1.538,-2.193,2.679,215.04
2024-09-04T16-06-00Z,45.7616667,13.4963333,16731.7,-252.99,-3472.43,-0.085,-0.029,0.09,251.16,-2.049,-0.122,2.053,266.59
2024-09-04T16-08-00Z,45.7616667,13.4963333,16731.95,-252.99,2297.31,-5.41,-0.039,5.41,269.59,-1.777,-4.808,5.126,200.28
2024-09-04T16-10-00Z,45.7616667,13.4963333,16732.46,-255.55,2430.64,-2.85,-0.057,2.851,268.85,-1.44,-4.7,4.916,197.03
2024-09-04T16-12-00Z,45.7616667,13.4963333,16732.98,-255.55,-92.43,-2.218,-0.047,2.218,268.79,-2.069,-2.707,3.407,217.39
2024-09-04T16-18-00Z,45.7616667,13.4963333,16734.51,-255.55,92.3,-0.75,-0.048,0.752,266.34,-2.077,0.271,2.095,277.43
2024-09-04T16-20-00Z,45.7616667,13.4963333,16733.49,-255.55,-152.73,-0.375,-0.041,0.377,263.76,1.9,-2.017,2.771,136.71
2024-09-04T16-22-00Z,45.7616667,13.4963333,16732.72,-255.55,2503.82,2.083,-0.047,2.084,91.29,1.42,-5.792,5.964,166.22
2024-09-04T16-24-00Z,45.7616667,13.4963333,16732.21,-258.11,2853.92,-6.417,-0.029,6.417,269.74,-1.776,-6.088,6.342,196.26
2024-09-04T16-26-00Z,45.7616667,13.4963333,16732.72,-258.11,-583.49,-7.816,-0.032,7.816,269.77,-1.911,-0.142,1.916,265.75
2024-09-04T16-28-00Z,45.7616667,13.4963333,16733.23,-258.11,2223.99,6.008,-0.038,6.008,90.36,-1.484,2.518,2.923,329.49
2024-09-04T16-30-00Z,45.7616667,13.4963333,16735.28,-258.11,461.57,-6.263,-0.006,6.263,269.95,-1.541,-2.897,3.281,208.01
2024-09-04T16-32-00Z,45.7616667,13.4963333,16736.56,-258.11,3794.78,-1.502,-0.037,1.502,268.59,1.72,-5.289,5.562,161.99
2024-09-04T16-34-00Z,45.7616667,13.4963333,16736.56,-258.11,-2473.84,0.103,-0.015,0.104,98.29,-1.319,5.587,5.741,346.72
2024-09-04T16-38-00Z,45.7616667,13.4963333,16735.02,-258.11,1956.77,-1.775,-0.016,1.775,269.48,1.259,-1.107,1.676,131.32
2024-09-04T16-40-00Z,45.7616667,13.4963333,16734.51,-258.11,3414.62,5.291,-0.041,5.291,90.44,2.013,-2.49,3.202,141.05
2024-09-04T16-42-00Z,45.7616667,13.4963333,16735.02,-258.11,-822.02,-6.093,-0.026,6.093,269.76,1.165,-4.104,4.266,164.15
2024-09-04T16-44-00Z,45.7616667,13.4963333,16736.3,-258.11,1214.22,4.557,-0.055,4.557,90.69,-2.137,-4.673,5.138,204.57
2024-09-04T16-46-00Z,45.7616667,13.4963333,16737.84,-255.55,399.93,-4.847,-0.045,4.847,269.47,-1.951,-4.003,4.453,205.98
2024-09-04T16-48-00Z,45.7616667,13.4963333,16739.12,-255.55,-1614.54,-8.772,-0.003,8.772,269.98,1.81,1.817,2.565,44.89
2024-09-04T16-50-00Z,45.7616667,13.4963333,16738.86,-255.55,1873.22,-8.192,-0.01,8.192,269.93,2.001,-2.178,2.958,137.43
2024-09-04T16-52-00Z,45.7616667,13.4963333,16737.84,-255.55,-2028.31,-6.127,-0.021,6.127,269.8,-2.137,3.467,4.073,328.35
2024-09-04T16-54-00Z,45.7616667,13.4963333,16736.05,-255.55,-610.56,-4.983,-0.024,4.983,269.72,-1.228,2.005,2.351,328.51
2024-09-04T16-56-00Z,45.7616667,13.4963333,16735.54,-255.55,-3861.03,-8.09,-0.025,8.09,269.82,-1.551,1.9,2.453,320.77
2024-09-04T16-58-00Z,45.7616667,13.4963333,16736.56,-255.55,1943.99,-0.495,-0.036,0.496,265.84,-1.264,-1.812,2.209,214.9
2024-09-04T17-00-00Z,45.7616667,13.4963333,16739.63,-255.55,-1621.05,-12.988,-0.04,12.988,269.82,-1.975,-0.044,1.975,268.72
2024-09-04T17-02-00Z,45.7616667,13.4963333,16742.96,-255.55,-2093.17,-3.584,-0.041,3.584,269.34,2.161,-0.079,2.162,92.09
2024-09-04T17-04-00Z,45.7616667,13.4963333,16745.26,-255.55,3395.78,-0.802,-0.032,0.803,267.72,-2.04,-3.882,4.385,207.72
2024-09-04T17-06-00Z,45.7616667,13.4963333,16745.78,-255.55,-2798.73,-4.318,-0.009,4.318,269.88,-1.333,-1.606,2.087,219.69
2024-09-04T17-08-00Z,45.7616667,13.4963333,16746.54,-255.55,928.7,-3.823,-0.038,3.823,269.43,-1.17,-5.008,5.143,193.15
2024-09-04T17-10-00Z,45.7616667,13.4963333,16747.06,-255.55,2635.51,-1.877,-0.04,1.877,268.78,-1.905,0.234,1.919,277
2024-09-04T17-12-00Z,45.7616667,13.4963333,16749.1,-252.99,-3759.33,1.468,-0.029,1.468,91.13,-1.863,7.075,7.316,345.25
2024-09-04T17-16-00Z,45.7616667,13.4963333,16754.99,-252.99,-633.31,0.359,-0.009,0.359,91.44,1.856,-2.25,2.917,140.48
2024-09-04T17-18-00Z,45.7616667,13.4963333,16757.55,-252.99,-3907.81,-1.638,-0.021,1.638,269.27,1.514,2.184,2.657,34.73
2024-09-04T17-20-00Z,45.7616667,13.4963333,16759.34,-252.99,2384.43,5.479,-0.004,5.479,90.04,1.632,-2.383,2.888,145.59
2024-09-04T17-22-00Z,45.7616667,13.4963333,16760.37,-252.99,-4442.52,-7.56,-0.007,7.56,269.95,0.498,4.236,4.265,6.71
2024-09-04T17-24-00Z,45.7616667,13.4963333,16760.11,-252.99,-2787.77,-4.164,-0.014,4.164,269.81,1.228,0.67,1.399,61.38
2024-09-04T17-26-00Z,45.7616667,13.4963333,16760.11,-252.99,4954.4,1.57,-0.037,1.57,91.35,1.696,-2.608,3.111,146.96
2024-09-04T17-28-00Z,45.7616667,13.4963333,16761.14,-252.99,5979.22,-8.789,-0.027,8.789,269.82,0.603,-4.864,4.901,172.93
2024-09-04T17-30-00Z,45.7616667,13.4963333,16763.18,-252.99,3619.1,-3.482,-0.03,3.482,269.51,1.113,-1.732,2.059,147.27
2024-09-04T17-32-00Z,45.7616667,13.4963333,16765.74,-252.99,3935.6,-8.636,-0.008,8.636,269.95,0.585,-3.542,3.59,170.62
2024-09-04T17-36-00Z,45.7616667,13.4963333,16770.61,-252.99,6995.09,6.827,-0.045,6.827,90.38,-1.448,-6.311,6.475,192.92
2024-09-04T17-38-00Z,45.7616667,13.4963333,16772.14,-252.99,3284.31,-3.891,-0.04,3.891,269.41,2.069,-4.435,4.894,154.99
2024-09-04T17-40-00Z,45.7616667,13.4963333,16773.17,-252.99,-3924.95,4.369,-0.028,4.369,90.37,-1.964,4.222,4.656,335.05
2024-09-04T17-42-00Z,45.7616667,13.4963333,16774.45,-252.99,3392.51,6.52,-0.026,6.52,90.23,1.938,0.269,1.957,82.1
2024-09-04T17-44-00Z,45.7616667,13.4963333,16775.98,-252.99,-457.43,5.581,-0.063,5.581,90.65,-1.059,0.111,1.065,275.98
2024-09-04T17-46-00Z,45.7616667,13.4963333,16713.26,-252.98,2212.81,3.414,-0.059,3.415,90.99,1.399,-0.656,1.545,115.12
2024-09-04T17-48-00Z,45.7616667,13.4963333,16715.57,-252.98,-3777.29,6.742,-0.045,6.742,90.38,-2.184,4.322,4.842,333.19
2024-09-04T17-50-00Z,45.7616667,13.4963333,16717.87,-252.98,-1423.16,3.397,-0.063,3.398,91.06,1.707,-0.541,1.791,107.58
2024-09-04T17-52-00Z,45.7616667,13.4963333,16718.9,-252.98,-497.97,0.188,-0.054,0.196,106.03,1.896,3.062,3.601,31.77
2024-09-04T17-56-00Z,45.7616667,13.4963333,16719.15,-252.98,-3366.64,6.418,-0.043,6.418,90.38,1.528,2.186,2.667,34.95
2024-09-04T17-58-00Z,45.7616667,13.4963333,16719.15,-252.98,-1994.59,7.442,-0.061,7.442,90.47,1.584,3.743,4.064,22.94
2024-09-04T18-00-00Z,45.7616667,13.4963333,16719.92,-252.98,-3845.38,-0.546,-0.041,0.548,265.71,2.144,2.286,3.134,43.16
2024-09-04T18-02-00Z,45.7616667,13.4963333,16721.97,-252.98,-3344.74,0.956,-0.027,0.956,91.62,-1.922,1.809,2.639,313.27
2024-09-04T18-04-00Z,45.7616667,13.4963333,16724.53,-252.98,-412.92,-0.102,-0.035,0.108,251.06,-1.309,-2.491,2.814,207.72
2024-09-04T18-06-00Z,45.7616667,13.4963333,16726.06,-252.98,-3034.29,-1.399,-0.034,1.399,268.61,1.977,3.752,4.241,27.79
2024-09-04T18-08-00Z,45.7616667,13.4963333,16727.09,-252.98,2670.15,3.362,-0.054,3.362,90.92,1.359,-3.911,4.14,160.84
2024-09-04T18-10-00Z,45.7616667,13.4963333,16727.09,-252.98,-6431.88,-3.806,-0.041,3.806,269.38,1.632,5.071,5.327,17.84
2024-09-04T18-12-00Z,45.7616667,13.4963333,16727.34,-252.98,2628.72,-8.499,-0.061,8.499,269.59,1.84,0.533,1.916,73.85
2024-09-04T18-16-00Z,45.7616667,13.4963333,16729.65,-252.98,-5802.24,-3.345,-0.055,3.345,269.06,1.464,3.536,3.827,22.49
2024-09-04T18-18-00Z,45.7616667,13.4963333,16730.67,-252.98,-3319.97,-6.093,-0.045,6.093,269.58,-2.094,-1.048,2.342,243.41
2024-09-04T18-20-00Z,45.7616667,13.4963333,16731.44,-252.98,-276.58,-6.843,-0.032,6.843,269.73,1.038,-4.473,4.592,166.94
2024-09-04T18-22-00Z,45.7616667,13.4963333,16732.72,-250.42,-1554.97,-1.467,-0.038,1.467,268.52,1.721,0.832,1.912,64.2
2024-09-04T18-24-00Z,45.7616667,13.4963333,16734,-250.42,-132.91,-0.819,-0.037,0.82,267.41,1.569,-2.492,2.945,147.8
2024-09-04T18-28-00Z,45.7616667,13.4963333,16736.05,-250.42,-2659.66,-2.304,-0.024,2.304,269.4,-1.932,2.733,3.347,324.74
2024-09-04T18-30-00Z,45.7616667,13.4963333,16737.84,-250.42,-3641.03,4.096,-0.014,4.096,90.2,-1.942,4.29,4.709,335.64
2024-09-04T18-32-00Z,45.7616667,13.4963333,16739.89,-250.42,-6034.78,2.936,-0.012,2.936,90.23,0.926,6.895,6.957,7.65
2024-09-04T18-34-00Z,45.7616667,13.4963333,16742.7,-250.42,956.1,5.974,-0.017,5.974,90.16,1.481,-0.704,1.64,115.42
2024-09-04T18-36-00Z,45.7616667,13.4963333,16745.78,-250.42,-4413.53,4.728,-0.008,4.728,90.1,-0.251,1.451,1.473,350.19
2024-09-04T18-38-00Z,45.7616667,13.4963333,16748.08,-252.98,-7898.35,1.093,-0.024,1.093,91.26,0.881,9.188,9.23,5.48
2024-09-04T18-40-00Z,45.7616667,13.4963333,16749.87,-252.98,-5777.88,-3.447,-0.013,3.447,269.78,-0.423,6.193,6.207,356.09
2024-09-04T18-42-00Z,45.7616667,13.4963333,16751.92,-252.98,-1721.08,-2.901,-0.002,2.901,269.96,0.459,1.587,1.652,16.13
2024-09-04T18-44-00Z,45.7616667,13.4963333,16753.97,-252.98,-5964.57,-1.28,-0.013,1.28,269.42,0.712,2.786,2.876,14.34
2024-09-04T18-46-00Z,45.7616667,13.4963333,16756.27,-252.98,-2131.27,1.485,-0.011,1.485,90.42,0.18,0.385,0.425,25.06
2024-09-04T18-48-00Z,45.7616667,13.4963333,16758.58,-252.98,940.48,0.973,-0,0.973,90,-0.11,-2.06,2.063,183.06
2024-09-04T18-50-00Z,45.7616667,13.4963333,16759.86,-252.98,-7164.75,0.871,-0.003,0.871,90.2,0.408,7.187,7.199,3.25
2024-09-04T18-52-00Z,45.7616667,13.4963333,16760.88,-252.98,1505.53,-0.973,0.006,0.973,270.35,-0.253,-1.954,1.97,187.38
2024-09-04T18-54-00Z,45.7616667,13.4963333,16762.67,-252.98,713.64,-1.314,-0.005,1.314,269.78,0.419,-1.239,1.308,161.32
2024-09-04T18-56-00Z,45.7616667,13.4963333,16764.72,-252.98,-2381.43,4.591,-0.015,4.591,90.19,0.867,3.316,3.427,14.65
2024-09-04T18-58-00Z,45.7616667,13.4963333,16766.77,-252.98,1482.58,1.007,-0.023,1.007,91.31,-1.764,-2.343,2.933,216.98
2024-09-04T19-00-00Z,45.7616667,13.4963333,16768.56,-252.98,-1659.54,-6.349,-0.02,6.349,269.82,0.96,-0.555,1.109,120.03
2024-09-04T19-02-00Z,45.7616667,13.4963333,16770.35,-252.98,-4943.78,2.868,-0.024,2.868,90.48,0.881,7.31,7.363,6.87
2024-09-04T19-04-00Z,45.7616667,13.4963333,16771.89,-252.98,-4653.47,-3.447,-0.03,3.447,269.5,1.408,5.103,5.294,15.43
2024-09-04T19-06-00Z,45.7616667,13.4963333,16773.94,-252.98,-1476.39,1.485,-0.043,1.486,91.66,0.715,2.205,2.318,17.97
2024-09-04T19-08-00Z,45.7616667,13.4963333,16775.98,-252.98,-5685.58,-3.396,-0.043,3.396,269.27,0.017,3.654,3.654,0.27
2024-09-04T19-10-00Z,45.7616667,13.4963333,16711.98,-252.97,-8466.51,0.188,-0.035,0.191,100.55,-0.404,8.345,8.355,357.23
2024-09-04T19-12-00Z,45.7616667,13.4963333,16713.01,-252.97,395.71,1.468,-0.03,1.468,91.17,1.466,2.794,3.155,27.69
2024-09-04T19-14-00Z,45.7616667,13.4963333,16713.78,-252.97,-6758.46,-1.484,-0.044,1.485,268.3,1.108,9.063,9.13,6.97
2024-09-04T19-16-00Z,45.7616667,13.4963333,16714.8,-252.97,-1250.91,0.871,-0.056,0.873,93.68,0.234,5.126,5.131,2.61
2024-09-04T19-18-00Z,45.7616667,13.4963333,16716.08,-252.97,-2041.32,-0.17,-0.033,0.173,259.01,0.698,5.188,5.235,7.66
2024-09-04T19-20-00Z,45.7616667,13.4963333,16717.87,-252.97,1379.71,2.697,-0.04,2.697,90.85,0.346,-3.122,3.141,173.68
2024-09-04T19-22-00Z,45.7616667,13.4963333,16719.66,-252.97,2007.3,1.741,-0.043,1.742,91.41,0.104,-2.681,2.683,177.78
2024-09-04T19-26-00Z,45.7616667,13.4963333,16722.22,-252.97,235.56,0.325,-0.013,0.325,92.29,0.274,-2.126,2.144,172.66
2024-09-04T19-28-00Z,45.7616667,13.4963333,16724.27,-252.97,-2942.83,-4.386,-0.029,4.386,269.62,0.895,2.567,2.719,19.22
2024-09-04T19-32-00Z,45.7616667,13.4963333,16727.6,-250.41,-5618.46,-7.151,-0.033,7.151,269.74,1.332,4.409,4.606,16.81
2024-09-04T19-34-00Z,45.7616667,13.4963333,16728.88,-250.41,3676.77,-11.605,-0.033,11.605,269.84,1.836,-4.36,4.731,157.16
2024-09-04T19-36-00Z,45.7616667,13.4963333,16731.44,-250.41,2215.16,1.946,-0.031,1.946,90.91,1.501,-4.199,4.459,160.33
2024-09-04T19-38-00Z,45.7616667,13.4963333,16733.74,-250.41,-4216.07,-0.853,-0.03,0.854,267.99,1.286,4.395,4.579,16.31
2024-09-04T19-40-00Z,45.7616667,13.4963333,16734.77,-250.41,48.91,-4.044,-0.022,4.044,269.69,-1.919,0.24,1.934,277.13
2024-09-04T19-42-00Z,45.7616667,13.4963333,16735.54,-250.41,-2896.93,-8.362,-0.027,8.362,269.81,-2.184,3.182,3.859,325.54
2024-09-04T19-48-00Z,45.7616667,13.4963333,16739.12,-250.41,-4918.6,-0.392,-0.003,0.392,269.56,2.02,8.178,8.424,13.87
2024-09-04T19-50-00Z,45.7616667,13.4963333,16739.63,-250.41,1494.28,-1.877,-0.013,1.877,269.6,-1.612,-1.505,2.205,226.97
2024-09-04T19-52-00Z,45.7616667,13.4963333,16741.17,-250.41,-3812.63,-1.007,-0.013,1.007,269.26,1.679,9.386,9.535,10.14
2024-09-04T19-54-00Z,45.7616667,13.4963333,16742.7,-250.41,-2359.24,2.509,-0,2.509,90,1.755,0.194,1.766,83.69
2024-09-04T19-56-00Z,45.7616667,13.4963333,16743.73,-250.41,1772.19,-0.136,-0.023,0.138,260.4,-1.881,-0.721,2.014,249.03
2024-09-04T19-58-00Z,45.7616667,13.4963333,16743.22,-250.41,-654.81,-11.605,-0.03,11.605,269.85,2.004,-1.721,2.642,130.66
2024-09-04T20-00-00Z,45.7616667,13.4963333,16742.96,-250.41,-2737.84,-3.14,-0.036,3.14,269.34,0.127,2.953,2.956,2.46
2024-09-04T20-02-00Z,45.7616667,13.4963333,16743.98,-250.41,-4940.97,-1.348,-0.022,1.348,269.06,1.406,2.183,2.597,32.78
2024-09-04T20-06-00Z,45.7616667,13.4963333,16747.06,-247.85,2835.1,-7.509,-0.019,7.509,269.86,1.571,0.086,1.573,86.87
2024-09-04T20-08-00Z,45.7616667,13.4963333,16748.08,-247.85,-4839.4,2.151,0.002,2.151,89.95,1.117,4.825,4.953,13.03
